fixture_id,league,league_ru,season,date,home_team,away_team,home_goals,away_goals,result,b365_home,b365_draw,b365_away,bw_home,bw_draw,bw_away,iw_home,iw_draw,iw_away,ps_home,ps_draw,ps_away,wh_home,wh_draw,wh_away,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
fd__15/05/2025_Espanol_Barcelona,SP1,Ла Лига,2024,15/05/2025,Espanol,Barcelona,0,2,A,9.0,5.75,1.3,0.0,0.0,0.0,0.0,0.0,0.0,9.05,5.81,1.31,0.0,0.0,0.0,9,12,1,4,8,10,3,3,2,2,1,0
fd__15/05/2025_Getafe_Ath Bilbao,SP1,Ла Лига,2024,15/05/2025,Getafe,Ath Bilbao,0,2,A,3.2,2.75,2.63,0.0,0.0,0.0,0.0,0.0,0.0,3.65,2.58,2.69,0.0,0.0,0.0,11,9,1,2,10,7,2,5,1,0,0,0
fd__18/05/2025_Ath Madrid_Betis,SP1,Ла Лига,2024,18/05/2025,Ath Madrid,Betis,4,1,H,1.91,3.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.94,3.93,3.78,0.0,0.0,0.0,20,12,11,7,12,9,7,4,1,1,0,0
fd__18/05/2025_Barcelona_Villarreal,SP1,Ла Лига,2024,18/05/2025,Barcelona,Villarreal,2,3,A,1.83,4.1,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.87,4.25,3.77,0.0,0.0,0.0,24,7,9,3,14,9,11,3,2,0,0,0
fd__18/05/2025_Celta_Vallecano,SP1,Ла Лига,2024,18/05/2025,Celta,Vallecano,1,2,A,1.75,3.9,4.33,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.02,4.31,0.0,0.0,0.0,24,7,7,2,10,17,9,2,2,3,0,0
fd__18/05/2025_Las Palmas_Leganes,SP1,Ла Лига,2024,18/05/2025,Las Palmas,Leganes,0,1,A,2.9,3.5,2.35,0.0,0.0,0.0,0.0,0.0,0.0,2.92,3.49,2.38,0.0,0.0,0.0,12,11,3,4,15,12,9,2,2,2,0,0
fd__18/05/2025_Mallorca_Getafe,SP1,Ла Лига,2024,18/05/2025,Mallorca,Getafe,1,2,A,2.0,3.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.01,3.31,4.26,0.0,0.0,0.0,7,10,1,4,14,9,3,4,2,2,0,0
fd__18/05/2025_Osasuna_Espanol,SP1,Ла Лига,2024,18/05/2025,Osasuna,Espanol,2,0,H,1.8,3.3,4.75,0.0,0.0,0.0,0.0,0.0,0.0,1.83,3.6,4.68,0.0,0.0,0.0,16,16,3,6,11,5,8,6,1,1,0,0
fd__18/05/2025_Sevilla_Real Madrid,SP1,Ла Лига,2024,18/05/2025,Sevilla,Real Madrid,0,2,A,4.2,4.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.07,1.8,0.0,0.0,0.0,6,16,1,6,7,9,1,7,0,1,2,0
fd__18/05/2025_Sociedad_Girona,SP1,Ла Лига,2024,18/05/2025,Sociedad,Girona,3,2,H,2.05,3.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.13,3.06,4.2,0.0,0.0,0.0,15,9,9,5,10,9,9,2,1,3,0,0
fd__18/05/2025_Valencia_Ath Bilbao,SP1,Ла Лига,2024,18/05/2025,Valencia,Ath Bilbao,0,1,A,2.2,3.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.91,3.94,0.0,0.0,0.0,6,10,2,4,10,16,5,3,3,1,0,0
fd__18/05/2025_Valladolid_Alaves,SP1,Ла Лига,2024,18/05/2025,Valladolid,Alaves,0,1,A,6.0,3.75,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.01,3.82,1.6,0.0,0.0,0.0,7,14,1,4,12,24,5,9,0,2,0,0
fd__23/05/2025_Betis_Valencia,SP1,Ла Лига,2024,23/05/2025,Betis,Valencia,1,1,D,1.91,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.98,3.92,3.72,0.0,0.0,0.0,14,9,4,2,8,12,3,2,1,2,0,0
fd__24/05/2025_Real Madrid_Sociedad,SP1,Ла Лига,2024,24/05/2025,Real Madrid,Sociedad,2,0,H,1.42,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.12,6.73,0.0,0.0,0.0,16,9,8,1,5,7,11,4,0,0,0,0
fd__24/05/2025_Espanol_Las Palmas,SP1,Ла Лига,2024,24/05/2025,Espanol,Las Palmas,2,0,H,1.38,4.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.9,8.36,0.0,0.0,0.0,8,10,3,4,12,11,3,6,3,2,0,0
fd__24/05/2025_Leganes_Valladolid,SP1,Ла Лига,2024,24/05/2025,Leganes,Valladolid,3,0,H,1.3,5.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.33,5.52,9.62,0.0,0.0,0.0,16,6,6,2,11,16,3,4,0,1,0,0
fd__24/05/2025_Alaves_Osasuna,SP1,Ла Лига,2024,24/05/2025,Alaves,Osasuna,1,1,D,3.2,3.2,2.35,0.0,0.0,0.0,0.0,0.0,0.0,3.24,3.3,2.38,0.0,0.0,0.0,14,19,5,5,15,6,5,9,2,2,0,0
fd__24/05/2025_Getafe_Celta,SP1,Ла Лига,2024,24/05/2025,Getafe,Celta,1,2,A,4.1,3.75,1.85,0.0,0.0,0.0,0.0,0.0,0.0,4.32,3.76,1.85,0.0,0.0,0.0,6,15,1,8,13,10,2,6,3,4,1,0
fd__24/05/2025_Vallecano_Mallorca,SP1,Ла Лига,2024,24/05/2025,Vallecano,Mallorca,0,0,D,1.53,4.2,6.25,0.0,0.0,0.0,0.0,0.0,0.0,1.56,4.19,6.3,0.0,0.0,0.0,27,9,8,2,9,14,11,2,2,2,0,0
fd__25/05/2025_Girona_Ath Madrid,SP1,Ла Лига,2024,25/05/2025,Girona,Ath Madrid,0,4,A,3.8,3.75,1.91,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.8,1.95,0.0,0.0,0.0,2,19,1,11,13,11,1,8,0,1,0,0
fd__25/05/2025_Villarreal_Sevilla,SP1,Ла Лига,2024,25/05/2025,Villarreal,Sevilla,4,2,H,1.48,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,5.01,6.37,0.0,0.0,0.0,12,17,7,6,8,14,3,5,0,1,0,0
fd__25/05/2025_Ath Bilbao_Barcelona,SP1,Ла Лига,2024,25/05/2025,Ath Bilbao,Barcelona,0,3,A,3.2,3.75,2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.32,3.75,2.15,0.0,0.0,0.0,10,13,1,4,21,10,2,6,1,0,0,0
fd_SP1_11/08/2023_Almeria_Vallecano,SP1,Ла Лига,2023,11/08/2023,Almeria,Vallecano,0,2,A,2.45,3.3,2.9,2.5,3.2,2.87,2.55,3.25,2.85,2.62,3.3,2.96,2.4,3.0,2.7,19,10,5,4,16,25,8,3,1,3,0,0
fd_SP1_11/08/2023_Sevilla_Valencia,SP1,Ла Лига,2023,11/08/2023,Sevilla,Valencia,1,2,A,1.91,3.5,4.2,1.93,3.3,4.2,1.9,3.4,4.3,1.95,3.47,4.48,1.8,3.1,4.0,9,10,3,3,15,17,8,1,3,2,1,0
fd_SP1_12/08/2023_Sociedad_Girona,SP1,Ла Лига,2023,12/08/2023,Sociedad,Girona,1,1,D,1.62,4.0,5.25,1.6,3.9,5.75,1.63,3.95,5.5,1.65,4.05,5.66,1.5,3.6,5.5,15,6,2,1,22,9,4,1,2,5,0,0
fd_SP1_12/08/2023_Las Palmas_Mallorca,SP1,Ла Лига,2023,12/08/2023,Las Palmas,Mallorca,1,1,D,2.4,3.0,3.3,2.4,3.0,3.2,2.45,3.0,3.2,2.45,3.02,3.46,2.3,2.8,3.0,5,12,2,2,11,21,3,6,3,2,0,0
fd_SP1_12/08/2023_Ath Bilbao_Real Madrid,SP1,Ла Лига,2023,12/08/2023,Ath Bilbao,Real Madrid,0,2,A,3.3,3.5,2.15,3.4,3.5,2.05,3.3,3.5,2.15,3.43,3.58,2.19,3.2,3.2,2.0,7,14,1,8,18,6,7,5,3,1,0,0
fd_SP1_13/08/2023_Celta_Osasuna,SP1,Ла Лига,2023,13/08/2023,Celta,Osasuna,0,2,A,2.05,3.2,3.9,2.05,3.25,3.7,2.15,3.25,3.65,2.15,3.19,3.99,2.0,3.0,3.4,11,11,1,5,11,15,7,2,1,1,0,0
fd_SP1_13/08/2023_Villarreal_Betis,SP1,Ла Лига,2023,13/08/2023,Villarreal,Betis,1,2,A,1.75,4.0,4.2,1.73,3.9,4.5,1.77,3.9,4.3,1.81,3.98,4.43,1.62,3.7,4.2,18,12,5,5,13,17,9,4,1,3,0,0
fd_SP1_13/08/2023_Getafe_Barcelona,SP1,Ла Лига,2023,13/08/2023,Getafe,Barcelona,0,0,D,6.5,3.8,1.57,6.0,4.0,1.57,6.25,3.95,1.57,6.69,4.04,1.57,5.8,3.7,1.44,5,14,2,4,20,11,3,4,8,2,1,1
fd_SP1_14/08/2023_Cadiz_Alaves,SP1,Ла Лига,2023,14/08/2023,Cadiz,Alaves,1,0,H,2.2,3.0,3.75,2.15,3.1,3.8,2.2,3.05,3.7,2.25,3.08,3.86,2.0,2.88,3.6,12,10,3,2,19,15,2,4,3,2,1,0
fd_SP1_14/08/2023_Ath Madrid_Granada,SP1,Ла Лига,2023,14/08/2023,Ath Madrid,Granada,3,1,H,1.3,5.5,9.5,1.3,5.5,10.5,1.33,5.5,9.5,1.31,5.76,10.3,1.22,4.8,9.5,14,7,6,4,15,9,3,3,3,1,0,0
fd_SP1_18/08/2023_Mallorca_Villarreal,SP1,Ла Лига,2023,18/08/2023,Mallorca,Villarreal,0,1,A,2.8,3.2,2.6,2.87,3.1,2.55,2.8,3.15,2.65,3.04,3.13,2.68,2.75,2.88,2.45,8,15,1,3,12,11,6,5,2,4,0,0
fd_SP1_18/08/2023_Valencia_Las Palmas,SP1,Ла Лига,2023,18/08/2023,Valencia,Las Palmas,1,0,H,1.57,3.9,6.0,1.58,3.9,6.0,1.63,3.75,5.75,1.61,4.02,6.49,1.53,3.5,5.5,9,7,4,1,12,6,6,4,0,0,0,0
fd_SP1_19/08/2023_Sociedad_Celta,SP1,Ла Лига,2023,19/08/2023,Sociedad,Celta,1,1,D,1.73,3.4,5.5,1.75,3.5,5.0,1.75,3.5,5.25,1.76,3.54,5.57,1.67,3.25,4.5,11,17,2,6,12,12,9,7,2,1,0,0
fd_SP1_19/08/2023_Almeria_Real Madrid,SP1,Ла Лига,2023,19/08/2023,Almeria,Real Madrid,1,3,A,8.0,4.75,1.4,7.75,4.8,1.39,7.75,4.9,1.4,8.15,5.11,1.4,7.5,4.4,1.3,20,24,8,9,10,13,4,5,1,0,0,0
fd_SP1_19/08/2023_Osasuna_Ath Bilbao,SP1,Ла Лига,2023,19/08/2023,Osasuna,Ath Bilbao,0,2,A,2.9,3.0,2.63,2.75,3.1,2.65,2.8,3.05,2.75,2.89,3.1,2.79,2.6,2.9,2.5,18,8,7,2,9,14,5,3,1,5,1,1
fd_SP1_20/08/2023_Girona_Getafe,SP1,Ла Лига,2023,20/08/2023,Girona,Getafe,3,0,H,2.05,3.1,4.0,2.05,3.1,4.0,2.05,3.15,4.0,2.06,3.22,4.31,2.0,2.9,3.6,7,9,6,2,11,20,3,2,2,5,0,0
fd_SP1_20/08/2023_Barcelona_Cadiz,SP1,Ла Лига,2023,20/08/2023,Barcelona,Cadiz,2,0,H,1.2,7.0,13.0,1.21,6.5,14.5,1.25,6.25,13.0,1.21,6.9,14.96,1.17,5.8,11.0,23,10,10,1,9,22,10,2,4,3,0,0
fd_SP1_20/08/2023_Betis_Ath Madrid,SP1,Ла Лига,2023,20/08/2023,Betis,Ath Madrid,0,0,D,3.8,3.4,2.0,3.8,3.4,2.0,3.8,3.4,2.05,3.93,3.57,2.02,3.5,3.2,1.91,14,5,0,1,10,8,2,7,2,1,0,0
fd_SP1_21/08/2023_Alaves_Sevilla,SP1,Ла Лига,2023,21/08/2023,Alaves,Sevilla,4,3,H,3.3,3.1,2.35,3.25,3.0,2.37,3.25,3.05,2.4,3.45,3.1,2.41,3.1,2.8,2.25,14,12,7,2,14,13,4,4,1,2,0,0
fd_SP1_21/08/2023_Granada_Vallecano,SP1,Ла Лига,2023,21/08/2023,Granada,Vallecano,0,2,A,2.75,3.0,2.8,2.6,3.1,2.85,2.65,3.05,2.85,2.68,3.09,3.03,2.45,2.88,2.7,14,17,7,9,14,11,5,6,2,1,1,0
fd_SP1_25/08/2023_Las Palmas_Sociedad,SP1,Ла Лига,2023,25/08/2023,Las Palmas,Sociedad,0,0,D,4.33,3.1,2.0,0.0,0.0,0.0,4.2,3.05,2.05,4.23,3.36,2.04,3.75,3.0,1.91,11,8,5,1,7,29,5,7,1,4,0,0
fd_SP1_25/08/2023_Celta_Real Madrid,SP1,Ла Лига,2023,25/08/2023,Celta,Real Madrid,0,1,A,4.75,3.9,1.7,0.0,0.0,0.0,4.7,3.9,1.73,4.93,3.97,1.75,4.33,3.6,1.62,13,10,4,3,19,14,3,5,2,3,0,0
fd_SP1_26/08/2023_Cadiz_Almeria,SP1,Ла Лига,2023,26/08/2023,Cadiz,Almeria,1,1,D,2.25,3.2,3.3,0.0,0.0,0.0,2.25,3.3,3.25,2.24,3.44,3.44,2.15,3.1,3.0,11,5,3,2,16,22,7,3,0,5,1,1
fd_SP1_26/08/2023_Granada_Mallorca,SP1,Ла Лига,2023,26/08/2023,Granada,Mallorca,3,2,H,2.6,3.0,3.0,0.0,0.0,0.0,2.6,3.0,3.0,2.71,3.03,3.05,2.38,2.8,2.9,10,10,4,5,11,27,5,3,2,7,0,0
fd_SP1_26/08/2023_Sevilla_Girona,SP1,Ла Лига,2023,26/08/2023,Sevilla,Girona,1,2,A,2.05,3.4,3.6,0.0,0.0,0.0,2.1,3.45,3.45,2.1,3.52,3.73,1.8,3.3,3.7,21,8,4,3,11,18,6,6,2,1,0,0
fd_SP1_27/08/2023_Villarreal_Barcelona,SP1,Ла Лига,2023,27/08/2023,Villarreal,Barcelona,3,4,A,3.6,3.5,2.0,0.0,0.0,0.0,3.5,3.6,2.05,3.62,3.76,2.06,3.2,3.4,1.95,13,21,6,11,12,14,2,6,3,3,0,0
fd_SP1_27/08/2023_Valencia_Osasuna,SP1,Ла Лига,2023,27/08/2023,Valencia,Osasuna,1,2,A,1.91,3.4,4.0,0.0,0.0,0.0,1.9,3.45,4.2,1.89,3.56,4.53,1.85,3.1,3.8,16,7,4,2,13,12,6,3,3,4,0,0
fd_SP1_27/08/2023_Ath Bilbao_Betis,SP1,Ла Лига,2023,27/08/2023,Ath Bilbao,Betis,4,2,H,1.85,3.5,4.2,0.0,0.0,0.0,1.9,3.6,4.1,1.96,3.7,4.0,1.75,3.4,3.9,14,7,6,3,23,11,5,3,4,2,0,0
fd_SP1_28/08/2023_Getafe_Alaves,SP1,Ла Лига,2023,28/08/2023,Getafe,Alaves,1,0,H,2.2,2.88,3.8,0.0,0.0,0.0,2.25,2.95,3.8,2.36,2.89,3.88,2.05,2.75,3.7,15,16,4,2,13,15,4,5,1,2,0,0
fd_SP1_28/08/2023_Vallecano_Ath Madrid,SP1,Ла Лига,2023,28/08/2023,Vallecano,Ath Madrid,0,7,A,4.2,3.3,1.95,0.0,0.0,0.0,4.0,3.45,1.95,4.16,3.48,2.0,3.8,3.4,1.75,12,17,3,10,19,17,8,3,4,3,0,0
fd_SP1_01/09/2023_Cadiz_Villarreal,SP1,Ла Лига,2023,01/09/2023,Cadiz,Villarreal,3,1,H,3.4,3.4,2.15,3.3,3.5,2.15,3.3,3.5,2.15,3.43,3.59,2.21,2.88,3.25,2.1,18,7,4,3,21,15,7,3,5,4,0,1
fd_SP1_01/09/2023_Almeria_Celta,SP1,Ла Лига,2023,01/09/2023,Almeria,Celta,2,3,A,2.8,3.4,2.5,2.87,3.25,2.45,2.9,3.35,2.45,3.04,3.33,2.55,2.75,3.1,2.3,16,14,5,8,9,9,6,5,1,1,0,0
fd_SP1_02/09/2023_Sociedad_Granada,SP1,Ла Лига,2023,02/09/2023,Sociedad,Granada,5,3,H,1.44,4.5,7.0,1.44,4.6,7.25,1.45,4.6,7.0,1.47,4.63,7.49,1.33,4.2,7.0,15,8,6,5,15,14,2,5,1,5,0,0
fd_SP1_02/09/2023_Real Madrid_Getafe,SP1,Ла Лига,2023,02/09/2023,Real Madrid,Getafe,2,1,H,1.33,5.25,9.5,1.31,5.25,10.0,1.33,5.25,10.0,1.34,5.13,10.76,1.2,5.0,11.0,26,6,12,2,12,16,11,1,2,6,0,0
fd_SP1_02/09/2023_Alaves_Valencia,SP1,Ла Лига,2023,02/09/2023,Alaves,Valencia,1,0,H,2.9,2.88,2.75,2.9,3.0,2.65,2.9,2.95,2.75,2.96,2.99,2.82,2.8,2.7,2.5,7,9,1,4,18,9,1,2,4,2,0,0
fd_SP1_02/09/2023_Betis_Vallecano,SP1,Ла Лига,2023,02/09/2023,Betis,Vallecano,1,0,H,1.95,3.4,4.0,1.95,3.5,3.9,1.97,3.45,3.9,1.98,3.55,4.14,1.8,3.3,3.7,14,15,5,6,22,20,2,3,3,5,0,0
fd_SP1_03/09/2023_Girona_Las Palmas,SP1,Ла Лига,2023,03/09/2023,Girona,Las Palmas,1,0,H,1.67,3.8,5.25,1.66,3.8,5.25,1.67,3.8,5.25,1.69,3.83,5.59,1.57,3.3,5.5,11,10,6,5,15,10,3,5,3,3,0,0
fd_SP1_03/09/2023_Mallorca_Ath Bilbao,SP1,Ла Лига,2023,03/09/2023,Mallorca,Ath Bilbao,0,0,D,3.3,3.0,2.38,3.1,3.1,2.4,3.25,3.1,2.4,3.3,3.11,2.49,2.9,2.88,2.3,8,11,2,3,12,17,3,5,0,1,0,0
fd_SP1_03/09/2023_Osasuna_Barcelona,SP1,Ла Лига,2023,03/09/2023,Osasuna,Barcelona,1,2,A,5.25,4.0,1.65,5.0,4.0,1.65,5.0,4.1,1.65,5.37,4.17,1.65,4.4,3.6,1.62,11,9,3,4,6,16,8,5,1,3,1,0
fd_SP1_15/09/2023_Vallecano_Alaves,SP1,Ла Лига,2023,15/09/2023,Vallecano,Alaves,2,0,H,2.0,3.25,4.0,1.98,3.1,4.33,2.0,3.15,4.2,2.03,3.23,4.52,1.85,2.9,4.2,20,9,11,1,15,14,5,3,2,3,0,0
fd_SP1_16/09/2023_Ath Bilbao_Cadiz,SP1,Ла Лига,2023,16/09/2023,Ath Bilbao,Cadiz,3,0,H,1.53,4.0,7.0,1.55,4.0,6.25,1.55,4.0,6.5,1.56,4.17,6.66,1.44,3.7,6.5,20,5,9,4,10,20,5,4,1,4,0,0
fd_SP1_16/09/2023_Valencia_Ath Madrid,SP1,Ла Лига,2023,16/09/2023,Valencia,Ath Madrid,3,0,H,3.8,3.3,2.05,3.7,3.4,2.05,3.75,3.35,2.05,3.93,3.41,2.08,3.6,3.1,1.91,12,11,8,3,13,17,5,8,1,5,0,0
fd_SP1_16/09/2023_Celta_Mallorca,SP1,Ла Лига,2023,16/09/2023,Celta,Mallorca,0,1,A,2.0,3.1,4.33,2.0,3.1,4.1,2.05,3.15,4.1,2.08,3.13,4.4,1.95,2.88,3.75,16,7,4,4,9,15,10,1,1,3,0,0
fd_SP1_16/09/2023_Barcelona_Betis,SP1,Ла Лига,2023,16/09/2023,Barcelona,Betis,5,0,H,1.36,5.25,7.5,1.39,5.0,7.25,1.37,5.25,7.5,1.38,5.4,8.04,1.3,4.6,7.0,17,11,9,2,9,10,9,5,1,2,0,0
fd_SP1_17/09/2023_Getafe_Osasuna,SP1,Ла Лига,2023,17/09/2023,Getafe,Osasuna,3,2,H,2.63,3.0,3.0,2.6,2.9,3.1,2.6,2.95,3.1,2.65,2.93,3.24,2.4,2.7,3.0,11,8,6,3,15,11,6,3,6,2,0,0
fd_SP1_17/09/2023_Villarreal_Almeria,SP1,Ла Лига,2023,17/09/2023,Villarreal,Almeria,2,1,H,1.44,4.5,7.0,1.47,4.75,6.0,1.47,4.7,6.25,1.48,4.98,6.38,1.4,4.33,5.5,10,17,4,7,16,6,7,6,2,3,0,0
fd_SP1_17/09/2023_Sevilla_Las Palmas,SP1,Ла Лига,2023,17/09/2023,Sevilla,Las Palmas,1,0,H,1.62,4.0,5.5,1.63,3.9,5.25,1.63,3.9,5.5,1.64,3.93,5.99,1.53,3.5,5.5,26,12,9,2,13,12,7,3,3,5,0,0
fd_SP1_17/09/2023_Real Madrid_Sociedad,SP1,Ла Лига,2023,17/09/2023,Real Madrid,Sociedad,2,1,H,1.65,4.0,5.0,1.63,4.0,5.25,1.63,4.1,5.25,1.69,3.97,5.31,1.53,3.75,4.75,17,15,8,5,11,14,4,3,3,2,0,0
fd_SP1_18/09/2023_Granada_Girona,SP1,Ла Лига,2023,18/09/2023,Granada,Girona,2,4,A,2.63,3.5,2.6,2.65,3.3,2.6,2.65,3.35,2.65,2.78,3.44,2.65,2.6,3.1,2.4,12,13,5,7,13,21,4,5,3,3,0,0
fd_SP1_22/09/2023_Alaves_Ath Bilbao,SP1,Ла Лига,2023,22/09/2023,Alaves,Ath Bilbao,0,2,A,4.2,3.0,2.05,3.9,3.1,2.1,4.0,3.1,2.1,4.27,3.16,2.12,3.7,2.9,1.95,15,11,5,3,13,9,3,4,2,2,0,0
fd_SP1_23/09/2023_Girona_Mallorca,SP1,Ла Лига,2023,23/09/2023,Girona,Mallorca,5,3,H,1.85,3.5,4.2,1.88,3.4,4.2,1.9,3.4,4.3,1.94,3.39,4.54,1.85,3.1,3.9,23,15,10,5,10,12,6,5,1,5,0,0
fd_SP1_23/09/2023_Osasuna_Sevilla,SP1,Ла Лига,2023,23/09/2023,Osasuna,Sevilla,0,0,D,2.6,3.1,2.88,2.5,3.25,2.87,2.55,3.2,2.9,2.62,3.22,2.99,2.3,3.0,2.8,16,15,2,3,11,7,7,4,2,3,0,0
fd_SP1_23/09/2023_Barcelona_Celta,SP1,Ла Лига,2023,23/09/2023,Barcelona,Celta,3,2,H,1.29,6.0,9.0,1.29,5.75,9.5,1.3,6.0,9.5,1.29,6.04,10.38,1.2,5.5,9.5,15,13,6,7,10,11,2,3,2,1,0,0
fd_SP1_23/09/2023_Almeria_Valencia,SP1,Ла Лига,2023,23/09/2023,Almeria,Valencia,2,2,D,3.0,3.6,2.3,3.0,3.4,2.3,2.95,3.5,2.35,3.11,3.53,2.36,2.8,3.1,2.25,17,7,10,5,12,10,8,3,4,2,0,0
fd_SP1_24/09/2023_Sociedad_Getafe,SP1,Ла Лига,2023,24/09/2023,Sociedad,Getafe,4,3,H,1.53,3.8,7.0,1.55,3.7,7.0,1.55,3.75,7.0,1.56,3.82,7.76,1.44,3.4,6.5,10,10,6,7,13,24,2,1,3,2,0,0
fd_SP1_24/09/2023_Vallecano_Villarreal,SP1,Ла Лига,2023,24/09/2023,Vallecano,Villarreal,1,1,D,2.5,3.5,2.63,2.5,3.5,2.65,2.5,3.55,2.7,2.56,3.54,2.83,2.3,3.25,2.6,11,13,6,6,20,18,2,8,2,3,0,1
fd_SP1_24/09/2023_Betis_Cadiz,SP1,Ла Лига,2023,24/09/2023,Betis,Cadiz,1,1,D,1.8,3.5,4.5,1.83,3.5,4.4,1.83,3.55,4.4,1.86,3.62,4.64,1.7,3.4,4.2,21,5,7,1,10,14,11,8,2,3,0,0
fd_SP1_24/09/2023_Las Palmas_Granada,SP1,Ла Лига,2023,24/09/2023,Las Palmas,Granada,1,0,H,1.95,3.5,3.6,2.0,3.4,3.7,2.05,3.5,3.7,2.05,3.56,3.87,1.91,3.1,3.6,10,2,3,1,13,19,6,7,6,4,1,0
fd_SP1_24/09/2023_Ath Madrid_Real Madrid,SP1,Ла Лига,2023,24/09/2023,Ath Madrid,Real Madrid,3,1,H,2.7,3.4,2.55,2.75,3.3,2.5,2.75,3.4,2.55,2.88,3.37,2.61,2.7,3.0,2.4,10,20,4,5,13,10,6,11,1,3,0,0
fd_SP1_26/09/2023_Sevilla_Almeria,SP1,Ла Лига,2023,26/09/2023,Sevilla,Almeria,5,1,H,1.67,3.8,5.0,1.66,4.0,4.8,1.67,4.0,4.9,1.7,4.1,5.09,1.44,3.9,5.5,18,10,9,1,15,16,9,4,3,2,0,0
fd_SP1_26/09/2023_Mallorca_Barcelona,SP1,Ла Лига,2023,26/09/2023,Mallorca,Barcelona,2,2,D,7.5,4.2,1.5,6.75,4.2,1.49,7.0,4.2,1.5,6.98,4.53,1.51,6.0,4.0,1.4,10,10,5,4,19,7,7,2,4,1,1,0
fd_SP1_27/09/2023_Ath Bilbao_Getafe,SP1,Ла Лига,2023,27/09/2023,Ath Bilbao,Getafe,2,2,D,1.62,3.6,6.5,1.6,3.8,6.0,1.63,3.65,6.25,1.64,3.76,6.51,1.5,3.4,6.0,9,13,4,5,9,19,5,4,5,6,1,0
fd_SP1_27/09/2023_Real Madrid_Las Palmas,SP1,Ла Лига,2023,27/09/2023,Real Madrid,Las Palmas,2,0,H,1.2,7.0,11.0,1.21,6.75,13.5,1.22,6.75,12.0,1.21,7.24,13.67,1.18,5.5,10.0,21,16,9,2,7,9,7,2,0,1,0,0
fd_SP1_27/09/2023_Villarreal_Girona,SP1,Ла Лига,2023,27/09/2023,Villarreal,Girona,1,2,A,2.25,3.5,3.1,2.25,3.7,2.9,2.25,3.65,3.0,2.22,3.72,3.23,2.15,3.4,2.75,14,17,3,5,9,11,5,6,3,2,0,0
fd_SP1_27/09/2023_Cadiz_Vallecano,SP1,Ла Лига,2023,27/09/2023,Cadiz,Vallecano,0,0,D,2.5,3.2,2.88,2.5,3.1,2.95,2.55,3.2,2.9,2.64,3.17,3.0,2.3,3.0,2.8,9,9,2,4,16,13,1,2,5,6,0,1
fd_SP1_27/09/2023_Valencia_Sociedad,SP1,Ла Лига,2023,27/09/2023,Valencia,Sociedad,0,1,A,2.63,3.1,2.8,2.55,3.1,2.87,2.65,3.1,2.9,2.68,3.18,2.94,2.45,2.9,2.7,9,2,2,1,14,17,0,2,4,7,1,0
fd_SP1_28/09/2023_Celta_Alaves,SP1,Ла Лига,2023,28/09/2023,Celta,Alaves,1,1,D,1.7,3.6,5.25,1.71,3.5,5.5,1.7,3.55,5.5,1.71,3.59,5.97,1.65,3.2,4.8,8,21,0,11,9,11,2,8,5,3,1,0
fd_SP1_28/09/2023_Granada_Betis,SP1,Ла Лига,2023,28/09/2023,Granada,Betis,1,1,D,3.0,3.3,2.38,2.87,3.4,2.4,2.95,3.4,2.4,3.11,3.53,2.36,2.8,3.0,2.3,19,13,7,3,14,10,5,7,2,1,0,0
fd_SP1_28/09/2023_Osasuna_Ath Madrid,SP1,Ла Лига,2023,28/09/2023,Osasuna,Ath Madrid,0,2,A,3.4,3.4,2.15,3.3,3.4,2.15,3.35,3.4,2.2,3.68,3.47,2.14,3.25,3.1,2.0,13,4,2,3,14,4,7,2,3,3,1,1
fd_SP1_29/09/2023_Barcelona_Sevilla,SP1,Ла Лига,2023,29/09/2023,Barcelona,Sevilla,1,0,H,1.36,5.25,8.0,1.37,5.25,7.5,1.4,5.0,7.5,1.39,5.36,7.97,1.35,5.5,8.0,18,12,5,3,11,15,13,3,2,3,0,0
fd_SP1_30/09/2023_Getafe_Villarreal,SP1,Ла Лига,2023,30/09/2023,Getafe,Villarreal,0,0,D,2.9,3.1,2.6,2.8,3.3,2.5,2.9,3.2,2.55,3.0,3.25,2.59,2.8,3.25,2.5,22,3,9,0,19,11,6,4,2,4,0,1
